W_REGN,W_PROV,SEQ_NO,FSIZE,TOINC,COFFEE,COCOA,FOOD_OUTSIDE,TOTEX
13,39,106327,3.0,344399.0,12034.0,0.0,29800.0,351361.0
13,39,106328,8.0,491138.0,4275.0,0.0,131500.0,446759.0
13,39,106329,5.0,359739.0,3807.0,0.0,94800.0,367425.0
13,39,106330,3.5,292001.0,1820.0,0.0,30300.0,281461.5
13,39,106331,3.5,246569.0,0.0,0.0,9950.0,240521.0
13,39,106332,2.5,352593.0,5448.0,0.0,30200.0,343292.0
13,39,106333,4.0,407686.0,7352.0,1812.0,9000.0,427554.5
13,39,106334,5.5,259009.0,4275.0,0.0,42800.0,258398.0
13,39,106335,6.5,445974.0,9744.0,654.0,37000.0,439714.0
13,39,106336,6.0,754100.0,10905.0,0.0,37000.0,544789.0
13,39,106337,4.0,579749.0,5835.0,0.0,31400.0,483421.0
13,39,106338,2.0,259696.0,1638.0,0.0,22300.0,185044.0
13,39,106339,3.5,1690118.0,0.0,0.0,136900.0,1085690.0
13,39,106340,3.0,590414.0,150.0,0.0,109200.0,440722.0
13,39,106341,3.0,261490.0,1248.0,0.0,108350.0,213995.0
13,39,106342,3.0,765049.0,780.0,0.0,90800.0,467114.0
13,39,106343,7.0,489179.0,306.0,624.0,160000.0,387608.0
13,39,106344,2.0,537314.0,600.0,0.0,72700.0,334274.0
13,39,106345,3.5,1250899.0,480.0,0.0,123000.0,855417.0
13,39,106346,3.0,786819.0,5968.0,0.0,3800.0,510525.0
13,39,106347,2.0,282482.0,960.0,0.0,6000.0,252261.0
13,39,106348,6.0,338890.0,2353.0,0.0,65760.0,319309.0
13,39,106349,3.0,345994.0,4446.0,960.0,46100.0,313082.5
13,39,106350,4.5,394179.0,1828.25,0.0,40900.0,374491.75
13,39,106351,5.0,389190.0,99.0,0.0,99400.0,364704.0
13,39,106352,4.0,244204.0,2301.0,0.0,42500.0,242745.0
13,39,106353,1.0,153913.0,480.0,0.0,9555.0,87819.0
13,39,106354,3.0,453909.0,1248.0,0.0,77900.0,359399.0
13,39,106355,2.0,480600.0,0.0,0.0,63800.0,260873.0
13,39,106356,2.0,289679.0,540.0,0.0,0.0,178000.0
13,39,106357,2.0,220491.0,0.0,0.0,49400.0,175316.0
13,39,106358,3.0,194069.0,2902.0,0.0,51020.0,192808.0
13,39,106359,10.0,680610.0,2184.0,120.0,166900.0,538602.0
13,39,106360,6.0,544356.0,6500.0,0.0,33550.0,503465.0
13,39,106361,6.0,515155.0,689.0,0.0,113600.0,348360.0
13,39,106362,2.0,149096.0,35.0,0.0,60150.0,133690.0
13,39,106363,1.0,98471.0,936.0,0.0,41700.0,74972.0
13,39,106364,4.0,254906.0,1482.0,0.0,22160.0,195329.5
13,39,106365,3.0,136504.0,4082.0,0.0,36720.0,149155.0
13,39,106366,4.0,161144.0,1456.0,0.0,57770.0,160103.0
13,39,106367,6.0,344598.0,5475.0,0.0,109200.0,342424.0
13,39,106368,2.0,312960.0,5475.0,0.0,0.0,257683.0
13,39,106369,8.0,236400.0,4745.0,8760.0,36400.0,266076.0
13,39,106370,2.0,170400.0,5475.0,0.0,0.0,158880.0
13,39,106371,1.0,272600.0,2920.0,0.0,0.0,181181.0
13,39,106372,5.0,480000.0,5475.0,3650.0,62400.0,363255.0
13,39,106373,1.0,179200.0,3650.0,0.0,9600.0,156830.0
13,39,106374,4.0,129240.0,5475.0,0.0,16900.0,157415.0
13,39,106375,1.0,212030.0,5475.0,0.0,18150.0,108345.0
13,39,106376,1.0,153488.0,2484.0,0.0,36300.0,93398.0
13,39,106377,8.0,633040.0,5475.0,0.0,152235.0,471226.0
13,39,106378,7.0,626700.0,10950.0,0.0,82800.0,516911.0
13,39,106379,5.0,262876.0,1215.0,0.0,81800.0,293160.0
13,39,106380,5.5,339519.0,1840.0,0.0,61900.0,309456.0
13,39,106381,4.0,749151.0,10573.0,0.0,31000.0,446800.0
13,39,106382,2.0,152021.0,2760.0,0.0,11900.0,185887.5
13,39,106383,3.0,245594.0,2760.0,0.0,57200.0,241879.0
13,39,106384,4.0,372146.0,4742.0,0.0,53300.0,266641.0
13,39,106385,8.0,576069.0,1135.0,0.0,98680.0,579180.5
13,39,106386,6.0,338514.0,5016.0,0.0,20700.0,319742.0
13,39,106387,5.0,485169.0,6021.0,0.0,105800.0,414180.0
13,39,106388,5.0,354800.0,3081.0,0.0,36600.0,302172.0
13,39,106389,6.0,530020.0,3523.0,624.0,64600.0,506250.0
13,39,106390,3.5,344500.0,4038.0,130.0,45700.0,314940.0
13,39,106391,3.0,459710.0,3523.0,728.0,57100.0,383331.0
13,39,106392,6.5,681236.0,2236.0,780.0,59020.0,644683.0
13,39,106393,10.5,749100.0,6817.0,1014.0,98760.0,715758.0
13,39,106394,4.0,347608.0,3393.0,0.0,15120.0,319097.0
13,39,106395,2.0,541200.0,3289.0,0.0,79200.0,452653.0
13,39,106396,5.5,1463142.0,1800.0,0.0,57400.0,1052588.0
13,39,106397,1.5,198160.0,4344.0,1810.0,72550.0,176935.2
13,39,106398,2.0,111060.0,7686.0,0.0,22300.0,104257.0
13,39,106399,3.5,442670.0,3312.0,0.0,78000.0,438348.5
13,39,106400,2.0,216760.0,5475.0,0.0,51300.0,158591.0
13,39,106401,7.5,404760.0,8190.0,0.0,141700.0,370175.0
13,39,106402,4.0,324528.0,5110.0,0.0,116200.0,299733.0
13,39,106403,3.5,575000.0,2860.0,0.0,57600.0,477379.0
13,39,106404,1.0,250000.0,1810.0,0.0,66300.0,206132.0
13,39,106405,4.0,593400.0,0.0,0.0,196300.0,543172.0
13,39,106406,6.5,669960.0,3380.0,0.0,164900.0,554523.0
13,39,106407,6.0,367000.0,810.0,0.0,101400.0,363477.0
13,39,106408,6.5,685144.0,6060.0,0.0,160000.0,548160.0
13,39,106409,3.5,533973.0,1374.0,0.0,69680.0,532024.0
13,39,106410,4.0,276564.0,1350.0,0.0,56580.0,275333.0
13,39,106411,2.0,431394.0,1040.0,0.0,25800.0,280278.5
13,39,106412,8.0,715000.0,6090.0,0.0,170900.0,570388.0
13,39,106413,5.0,633890.0,0.0,0.0,176700.0,436218.0
13,39,106414,2.5,174500.0,1182.0,312.0,35200.0,177284.0
13,39,106415,2.0,438550.0,1245.0,0.0,86600.0,396545.0
13,39,106416,3.0,285175.0,2970.0,0.0,43200.0,252160.0
13,39,106417,4.5,296774.0,8775.0,0.0,93900.0,254778.0
13,39,106418,1.0,102400.0,585.0,0.0,63650.0,98386.0
13,39,106419,2.0,259300.0,5640.0,0.0,29900.0,271425.0
13,39,106420,8.0,1157000.0,3185.0,0.0,109100.0,883184.0
13,39,106421,1.0,104000.0,0.0,0.0,54750.0,126678.0
13,39,106422,1.0,90000.0,0.0,0.0,45350.0,123718.0
13,39,106423,7.5,244026.85,9864.0,286.850006,71250.0,297276.25
13,39,106424,4.5,261420.0,2854.399902,0.0,18400.0,272837.5
13,39,106425,7.5,1248285.0,6878.0,0.0,219300.0,770975.75
13,39,106426,7.0,386320.0,3354.0,0.0,82800.0,412614.5
13,39,106427,3.0,308560.0,10196.0,0.0,105580.0,260208.0
13,39,106428,5.0,562707.0,11704.0,0.0,92050.0,469361.5
13,39,106429,4.5,343385.0,2718.0,780.0,54600.0,367649.5
13,39,106430,6.0,303960.0,5142.0,2896.0,73170.0,321642.0
13,39,106431,6.0,1333225.0,11226.799805,0.0,69200.0,948823.85
13,39,106432,8.5,838010.0,4420.0,624.0,136350.0,656291.0
13,39,106433,5.0,385350.0,4824.0,936.0,26000.0,415794.55
13,39,106434,5.0,307575.0,13460.0,975.0,55750.0,309672.35
13,39,106435,2.0,673580.0,5384.0,0.0,16000.0,339381.0
13,39,106436,5.5,364155.0,11010.0,0.0,103570.0,336163.0
13,39,106437,8.0,472959.0,9864.0,624.0,30400.0,432641.6
13,39,106438,5.0,273105.0,4344.0,0.0,83000.0,232542.0
13,39,106439,4.0,168025.0,2172.0,0.0,46650.0,179632.0
13,39,106440,5.5,174365.0,6516.0,0.0,36560.0,248129.0
13,39,106441,5.0,238805.0,4344.0,0.0,16800.0,237188.5
13,39,106442,8.0,308918.0,2896.0,1448.0,32900.0,356752.05
13,39,106443,3.0,279070.0,6516.0,1248.0,65300.0,251404.15
13,39,106444,4.5,409318.0,1040.0,0.0,178180.0,357130.0
13,39,106445,2.0,184827.0,3196.0,0.0,18200.0,154175.5
13,39,106446,5.0,272335.0,10196.0,780.0,33500.0,266831.0
13,39,106447,5.0,1884000.0,4420.0,0.0,195300.0,1027703.0
13,39,106448,3.5,342700.0,3400.0,0.0,28700.0,358825.0
13,39,106449,1.0,340000.0,728.0,0.0,9100.0,313372.0
13,39,106450,2.0,279200.0,2520.0,0.0,23800.0,255617.75
13,39,106451,2.0,472955.0,3055.0,0.0,84800.0,350636.0
13,39,106452,5.5,354060.0,2284.0,0.0,69100.0,288565.0
13,39,106453,2.0,107719.0,270.0,0.0,28080.0,105749.0
13,39,106454,4.0,262045.0,938.0,0.0,58300.0,258417.0
13,39,106455,5.0,515357.0,1170.0,0.0,85800.0,367637.5
13,39,106456,7.0,565668.0,540.0,0.0,93900.0,467074.0
13,39,106457,4.5,554710.0,1890.0,0.0,124800.0,474638.0
13,39,106458,5.0,257350.0,4570.0,0.0,28100.0,256824.0
13,39,106459,5.0,311419.0,6048.0,0.0,119200.0,294423.5
13,39,106460,3.5,654345.0,3120.0,0.0,83700.0,379380.0
13,39,106461,8.0,715380.0,2254.0,0.0,123500.0,452248.0
13,39,106462,7.0,426328.0,3420.0,0.0,134550.0,417354.0
13,39,106463,4.0,320240.0,3480.0,0.0,55900.0,241089.0
13,39,106464,2.5,219993.0,944.0,0.0,21300.0,190394.0
13,39,106465,4.0,228200.0,3176.0,0.0,54600.0,213078.0
13,39,106466,4.0,548065.0,4008.0,0.0,85800.0,357231.0
13,39,106467,5.5,409103.0,6144.0,0.0,59440.0,332196.0
13,39,106468,5.0,544728.0,1522.0,0.0,35100.0,392335.5
13,39,106469,3.5,242017.0,629.0,0.0,48620.0,249077.5
13,39,106470,3.0,312104.0,3495.0,0.0,87484.0,273428.0
13,39,106471,5.5,254555.0,1690.0,0.0,135700.0,285456.0
13,39,106472,4.0,330002.0,390.0,0.0,54400.0,212377.0
13,39,106473,2.5,252420.0,6903.0,585.0,60990.0,247042.0
13,39,106474,1.5,272865.0,3288.0,0.0,69370.0,231254.0
13,39,106475,4.0,402520.0,3105.0,2172.0,75300.0,318379.0
13,39,106476,5.0,328680.0,1287.0,0.0,73600.0,288674.0
13,39,106477,1.5,253200.0,2230.0,0.0,18450.0,199220.0
13,39,106478,5.0,409390.0,5916.0,0.0,27900.0,408675.0
13,39,106479,2.0,371130.0,4680.0,750.0,45760.0,286752.0
13,39,106480,4.0,646006.0,4504.0,1560.0,35990.0,497468.0
13,39,106481,1.5,258275.0,5659.0,0.0,29000.0,246994.5
13,39,106482,3.0,248092.0,8374.0,6630.0,15550.0,270409.0
13,39,106483,3.0,534195.0,5656.0,0.0,8060.0,410081.0
13,39,106484,7.0,722126.0,13665.0,2280.0,67800.0,583742.0
13,39,106485,4.0,288089.0,5709.0,1950.0,42300.0,282393.0
13,39,106486,4.0,353004.0,3547.0,754.0,27114.0,358803.0
13,39,106487,7.0,472482.0,3848.0,1920.0,119360.0,498018.0
13,39,106488,1.0,198200.0,4555.0,0.0,48100.0,195886.0
13,39,106489,2.0,290329.0,3131.0,0.0,41240.0,232241.0
13,39,106490,5.0,565229.0,6080.0,1430.0,51900.0,437288.0
13,39,106491,5.0,370289.0,3724.0,5460.0,72500.0,373211.0
13,39,106492,3.0,565369.0,8374.0,1560.0,44000.0,444653.0
13,39,106493,2.0,246005.0,11089.0,0.0,15600.0,230238.5
13,39,106494,5.0,456344.0,3885.0,4030.0,63400.0,441911.0
13,39,106495,3.0,218591.0,6699.0,4212.0,51280.0,200775.0
13,39,106496,4.0,696685.0,3161.0,960.0,46700.0,643287.0
13,39,106497,8.0,548739.0,5475.0,2405.0,96730.0,540732.0
13,39,106498,4.0,312075.0,624.0,0.0,43870.0,295867.0
13,39,106499,1.0,264750.0,3728.0,0.0,53100.0,222343.0
13,39,106500,2.0,234745.0,5472.0,1810.0,66750.0,236189.0
13,39,106501,4.0,640333.0,1040.0,2070.0,55150.0,629052.0
13,39,106502,6.0,778986.0,908.0,4020.0,73570.0,763287.5
13,39,106503,2.0,248069.0,7360.0,0.0,21280.0,280191.0
13,39,106504,5.0,233375.0,4748.0,312.0,23580.0,277852.0
13,39,106505,10.0,516553.0,5840.0,4095.0,66350.0,486613.0
13,39,106506,5.0,253425.0,5475.0,3580.0,20800.0,302223.0
13,39,106507,3.0,269549.0,3495.0,5590.0,0.0,339646.0
13,39,106508,1.5,238091.0,2896.0,0.0,3120.0,164398.5
13,39,106509,7.5,676521.0,1672.0,203.850006,59000.0,660974.95
13,39,106510,6.0,370744.0,3495.0,1950.0,22570.0,379608.0
13,39,106511,6.0,408186.0,3225.0,4040.0,56050.0,420605.75
13,39,106512,2.5,291856.0,2730.0,0.0,10470.0,265306.0
13,39,106513,4.5,442818.0,7686.0,1755.0,45600.0,436951.18
13,39,106514,4.0,444407.0,1836.0,714.0,29940.0,399184.5
13,39,106515,3.0,142161.0,3040.0,96.0,11500.0,170559.0
13,39,106516,1.0,266799.0,495.0,0.0,30270.0,243817.0
13,39,106517,3.5,470507.0,1430.0,520.0,38960.0,350190.0
13,39,106518,3.0,453486.0,2184.0,2405.0,13360.0,368784.0
13,39,106519,4.0,1053109.0,2873.0,0.0,80600.0,705030.0
13,39,106520,4.5,573594.0,3433.0,1810.0,39840.0,481895.0
13,39,106521,5.5,434290.0,1568.0,0.0,70140.0,404095.5
13,39,106522,2.0,493527.0,1950.0,0.0,27060.0,353722.0
13,39,106523,3.5,291972.0,743.0,0.0,54880.0,225058.25
13,39,106524,3.0,334156.0,3424.0,120.0,42120.0,238000.0
13,39,106525,4.0,833609.0,5475.0,510.0,55800.0,573486.25
13,39,106526,6.0,995777.0,1560.0,2692.0,98900.0,640610.0
13,39,106527,3.0,139341.5,3483.0,0.0,23990.0,134683.0
13,39,106528,4.0,688262.0,3230.0,3350.0,73500.0,507295.0
13,39,106529,3.0,361750.0,3367.0,1820.0,52100.0,274953.0
13,39,106530,2.0,202720.0,744.0,660.0,24300.0,173781.0
13,39,106531,3.0,616212.0,1308.0,3114.0,70000.0,459941.0
13,39,106532,4.0,627610.0,1800.0,3375.0,64000.0,508291.0
13,39,106533,1.0,173500.0,5475.0,390.0,40200.0,133701.0
13,39,106534,3.5,1637830.0,2714.0,2580.0,116000.0,1180320.0
13,39,106535,5.0,656860.0,3627.0,5170.0,114440.0,533787.0
13,39,106536,6.0,331964.0,4535.0,2832.0,81900.0,307533.0
13,39,106537,1.0,307740.0,0.0,3027.0,49250.0,303898.0
13,39,106538,1.0,179500.0,5475.0,0.0,33700.0,171989.0
13,39,106539,5.0,1104774.0,2795.0,2580.0,55500.0,725406.0
13,39,106540,4.0,894320.0,2268.0,3114.0,62000.0,793961.0
13,39,106541,4.0,256424.0,2918.0,3547.0,34500.0,284893.0
13,39,106542,1.0,522330.0,942.0,2730.0,48900.0,413754.0
13,39,106543,5.0,265952.0,3627.0,4128.0,67500.0,335572.0
13,39,106544,3.0,394941.0,2366.0,0.0,80750.0,335561.0
13,39,106545,2.5,176000.0,5475.0,2172.0,55000.0,189237.0
13,39,106546,4.0,1062960.0,2040.0,3783.0,52000.0,695929.0
13,39,106547,4.0,1007448.0,810.0,990.0,9200.0,780909.8
13,39,106548,1.0,91375.0,3472.0,0.0,43850.0,77040.0
13,39,106549,4.0,374940.0,702.0,0.0,64000.0,313474.9
13,39,106550,6.0,325115.0,1508.0,0.0,75140.0,323498.0
13,39,106551,4.0,327837.0,3172.0,150.0,26600.0,295771.15
13,39,106552,7.0,394381.0,2340.0,520.0,57200.0,323062.0
13,39,106553,4.0,360500.0,702.0,0.0,52450.0,348650.0
13,39,106554,5.5,457570.0,1680.0,0.0,67420.0,415584.75
13,39,106555,7.0,368788.0,2756.0,780.0,64380.0,395591.25
13,39,106556,2.0,511018.0,2392.0,0.0,4800.0,350333.0
13,39,106557,4.0,350680.0,1230.0,288.0,26500.0,249265.75
13,39,106558,4.0,301429.0,9994.0,3801.0,24960.0,248665.0
13,39,106559,8.5,724947.0,1800.0,912.0,117640.0,643777.0
13,39,106560,6.0,569106.0,1638.0,2001.349976,69700.0,539920.1
13,39,106561,1.0,257063.0,750.0,0.0,4500.0,256812.0
13,39,106562,5.0,415668.0,1909.0,810.0,32000.0,356035.5
13,39,106563,5.0,510662.0,1508.0,702.0,69640.0,453714.7
13,39,106564,5.5,1088606.0,468.0,0.0,47260.0,871592.05
13,39,106565,6.0,515521.0,5768.0,624.0,60290.0,488287.05
13,39,106566,5.5,373937.0,6012.0,509.25,40780.0,426132.0
13,39,106567,1.0,306103.0,3495.0,0.0,14310.0,213289.45
13,39,106568,4.0,597931.0,1368.0,0.0,95700.0,521562.0
13,39,106569,6.0,474715.0,1334.0,544.0,63400.0,447572.15
13,39,106570,2.0,303495.0,1840.0,520.0,33800.0,220449.0
13,39,106571,1.5,192200.0,5586.0,0.0,59600.0,178189.0
13,39,106572,4.0,410728.0,3680.0,0.0,20240.0,406276.25
13,39,106573,4.0,438245.0,6012.0,0.0,22900.0,416435.0
13,39,106574,3.5,422872.0,2740.0,0.0,52800.0,350101.0
13,39,106575,1.5,221816.0,1170.0,416.0,19630.0,207569.0
13,39,106576,2.0,392096.0,0.0,294.0,52450.0,334033.5
13,39,106577,6.0,407772.0,1620.0,804.0,2340.0,431394.09
13,39,106578,1.0,304800.0,4561.0,0.0,43820.0,241565.0
13,39,106579,5.5,342735.0,1186.0,534.0,37720.0,396117.75
13,39,106580,2.5,262710.0,2877.0,0.0,12220.0,151868.0
13,39,106581,9.5,1559795.0,3270.0,414.0,93600.0,831047.0
13,39,106582,3.0,331272.0,5475.0,0.0,10280.0,328083.5
13,39,106583,7.0,363656.0,2358.0,2080.0,46540.0,337314.0
13,39,106584,2.0,175755.0,5475.0,0.0,37200.0,184184.0
13,39,106585,2.0,277581.0,3417.0,0.0,30820.0,256668.5
13,39,106586,2.0,191024.0,2955.0,0.0,42695.0,193521.0
13,39,106587,3.0,400318.0,2164.25,0.0,42050.0,338173.53
13,39,106588,3.5,839113.0,2405.0,0.0,27000.0,746989.35
13,39,106589,6.0,659683.0,3105.0,0.0,70160.0,527111.0
13,39,106590,3.5,445916.0,2005.0,0.0,83125.0,357329.0
13,39,106591,1.5,217793.0,2907.0,0.0,18660.0,191983.0
13,39,106592,1.0,218020.0,2340.0,0.0,14400.0,210775.0
13,39,106593,3.0,287111.0,2070.0,0.0,58600.0,245574.0
13,39,106594,2.0,510000.0,3615.0,1188.0,108000.0,490257.0
13,39,106595,1.0,205440.0,960.0,100.0,42200.0,196711.0
13,39,106596,1.0,335400.0,2460.0,410.0,47700.0,280429.0
13,39,106597,2.0,445860.0,3439.0,441.0,38000.0,399755.0
13,39,106598,1.0,256360.0,5475.0,0.0,28220.0,192520.0
13,39,106599,3.0,353464.0,1235.0,720.0,41100.0,236888.0
13,39,106600,4.0,1207800.0,4008.0,0.0,75700.0,814199.0
13,39,106601,3.0,682600.0,900.0,810.0,35300.0,603627.0
13,39,106602,5.5,436897.0,0.0,0.0,94180.0,412641.0
13,39,106603,4.0,421799.0,4710.0,0.0,33560.0,337010.0
13,39,106604,5.0,368774.0,5835.0,0.0,86700.0,354483.0
13,39,106605,1.0,448600.0,1170.0,1920.0,55320.0,228920.0
13,39,106606,9.0,609104.0,7064.0,384.0,192800.0,610052.0
13,39,106607,4.0,466400.0,2715.0,0.0,83230.0,340956.0
13,39,106608,9.0,669386.0,4405.0,720.0,126770.0,643574.0
13,39,106609,1.0,284620.0,888.0,750.0,17420.0,303650.0
13,39,106610,6.0,488279.0,9801.0,1440.0,97000.0,477418.0
13,39,106611,1.0,244390.0,1170.0,1810.0,28100.0,152724.25
13,39,106612,7.0,820450.0,330.0,1920.0,117530.0,796506.0
13,39,106613,4.5,278542.0,1952.0,0.0,19800.0,272898.0
13,39,106614,1.0,600400.0,2352.0,0.0,16200.0,362856.0
13,39,106615,3.0,413750.0,2715.0,612.0,24750.0,393554.1
13,39,106616,5.0,729229.0,4371.0,390.0,95600.0,510766.0
13,39,106617,1.0,253370.0,1422.0,0.0,27870.0,256739.0
13,39,106618,9.0,1003921.0,3796.0,968.5,85440.0,598566.0
13,39,106619,2.5,317265.0,1534.0,0.0,31820.0,226258.53
13,39,106620,1.0,186582.0,604.0,0.0,11280.0,129114.7
13,39,106621,3.0,339223.0,3834.0,0.0,29260.0,249457.0
13,39,106622,3.5,480295.0,2057.0,0.0,16350.0,394994.5
13,39,106623,4.0,362046.0,3004.0,0.0,65420.0,299167.0
13,39,106624,1.5,187399.0,3668.0,0.0,19400.0,182910.03
13,39,106625,1.5,319962.0,2392.0,0.0,31180.0,214422.53
13,39,106626,7.0,471145.0,1209.0,3070.0,84920.0,404297.0
13,39,106627,3.5,605715.0,1924.0,520.0,48400.0,548821.06
13,39,106628,3.5,620425.0,3549.0,0.0,60060.0,562458.5
13,39,106629,1.0,528000.0,724.0,0.0,11400.0,474528.0
13,39,106630,3.0,597115.0,1908.0,594.0,19000.0,454458.0
13,39,106631,1.5,541036.0,814.0,135.0,35700.0,509893.0
13,39,106632,4.0,340339.0,3820.0,600.0,56200.0,334599.0
13,39,106633,3.0,1140250.0,1680.0,2718.0,50850.0,900476.0
13,39,106634,3.0,333276.0,1805.0,2097.0,45300.0,315093.0
13,39,106635,1.0,201400.0,3495.0,0.0,20800.0,173936.0
13,39,106636,6.0,918763.0,1800.0,1404.0,116400.0,743547.0
13,39,106637,1.0,222750.0,3885.0,0.0,36100.0,183480.0
13,39,106638,3.0,597000.0,2850.0,810.0,63000.0,464900.0
13,39,106639,6.0,917322.0,3900.0,1404.0,117300.0,931301.0
13,39,106640,4.0,619400.0,2910.0,810.0,79200.0,505864.0
13,39,106641,6.0,555911.0,3900.0,3825.0,62200.0,622069.0
13,39,106642,2.5,457162.0,1535.0,541.0,73000.0,430776.0
13,39,106643,4.0,454635.0,2275.0,0.0,76800.0,431332.0
13,39,106644,7.0,775952.0,7778.0,2349.0,104750.0,748495.0
13,39,106645,4.0,426394.0,3627.0,2580.0,64000.0,354345.0
13,39,106646,3.0,268164.0,3632.0,2580.0,36800.0,271765.0
13,39,106647,6.0,272954.0,3633.0,660.0,59800.0,332824.0
13,39,106648,1.0,611000.0,2654.0,1430.0,34450.0,447627.0
13,39,106649,1.0,119000.0,3594.0,312.0,29900.0,122407.0
13,39,106650,3.0,436340.0,3627.0,624.0,81000.0,352554.0
13,39,106651,2.0,506250.0,3627.0,2390.0,88200.0,467318.0
13,39,106652,5.0,357704.0,3757.0,3420.0,73100.0,374937.0
13,39,106653,3.0,806060.0,2840.0,2460.0,46300.0,593182.0
13,39,106654,5.0,426250.0,3627.0,3350.0,90000.0,429392.0
13,39,106655,4.0,3041210.0,2040.0,1620.0,107000.0,1761096.0
13,39,106656,4.0,334860.0,3627.0,660.0,59500.0,293508.0
13,39,106657,1.0,204960.0,220.0,286.0,4700.0,131496.0
13,39,106658,1.0,143186.0,2760.0,0.0,8450.0,122067.0
13,39,106659,4.0,608500.0,1200.0,894.0,13800.0,456391.0
13,39,106660,1.0,295980.0,0.0,0.0,5600.0,252245.0
13,39,106661,2.0,666567.0,1638.0,1810.0,45840.0,449295.0
13,39,106662,1.0,260000.0,2793.0,0.0,18240.0,185017.0
13,39,106663,2.5,229450.0,1027.0,1810.0,30700.0,184481.0
13,39,106664,4.5,568600.0,4095.0,0.0,15000.0,562177.0
13,39,106665,3.0,668750.0,1170.0,0.0,53000.0,790285.5
13,39,106666,2.0,536150.0,1248.0,0.0,22900.0,513207.04
13,39,106667,1.0,279600.0,5626.0,0.0,36520.0,214890.0
13,39,106668,1.0,286310.0,6064.5,0.0,23700.0,251148.5
13,39,106669,3.0,879948.0,5330.0,0.0,22800.0,773075.0
13,39,106670,7.0,417760.0,8606.0,0.0,27000.0,414246.0
13,39,106671,3.5,418232.0,4745.0,920.0,16275.0,353224.0
13,39,106672,2.5,351335.0,3686.0,0.0,16100.0,314469.0
13,39,106673,1.0,264616.0,3469.0,0.0,54550.0,213438.0
13,39,106674,7.0,1536834.0,6720.0,17034.0,76920.0,1160080.9
13,39,106675,7.0,1708000.0,4786.0,1858.0,136350.0,1111709.0
13,39,106676,4.0,465989.5,4745.0,2123.5,52900.0,386978.0
13,39,106677,4.0,374858.0,4094.0,2200.0,46800.0,374450.6
13,39,106678,3.0,1021102.0,1656.0,0.0,34200.0,906341.0
13,39,106679,2.5,450395.0,1656.0,0.0,63450.0,350076.0
13,39,106680,2.0,364900.0,1794.0,0.0,36280.0,324811.0
13,39,106681,1.5,296420.0,390.0,2496.0,59450.0,215148.5
13,39,106682,3.0,414008.0,7828.0,2275.0,35100.0,418525.5
13,39,106683,3.0,472230.0,0.0,0.0,51800.0,352534.1
13,39,106684,4.5,656748.0,1656.0,0.0,99100.0,520433.25
13,39,106685,3.5,524500.0,234.0,0.0,45000.0,438953.07
13,39,106686,3.0,981739.0,1500.0,0.0,22200.0,649590.0
13,39,106687,4.0,503186.0,1586.0,0.0,93250.0,433811.0
13,39,106688,2.0,575934.0,1686.0,0.0,5600.0,540130.2
13,39,106689,2.0,457981.0,6360.0,0.0,1500.0,397378.0
13,39,106690,5.0,917703.0,4810.0,0.0,48924.0,606658.0
13,39,106691,4.0,888431.0,4066.0,364.0,88750.0,790990.0
13,39,106692,3.0,1186772.0,2340.0,0.0,67200.0,828048.0
13,39,106693,5.0,679680.0,1170.0,0.0,34900.0,666937.75
13,39,106694,3.5,1113750.0,1664.0,0.0,59950.0,876319.2
13,39,106695,4.5,615550.0,4550.0,120.0,52000.0,533253.5
13,39,106696,3.0,658716.0,975.0,225.0,40700.0,725728.8
13,39,106697,3.5,1054260.0,240.0,480.0,28900.0,1025721.95
13,39,106698,4.5,441112.0,1560.0,1560.0,4500.0,505810.25
13,39,106699,4.0,502326.0,5534.0,0.0,36400.0,490235.0
13,39,106700,3.0,422806.0,3640.0,408.0,5400.0,384397.6
13,39,106701,1.5,158250.0,0.0,624.0,16120.0,158175.25
13,39,106702,3.5,818276.0,1709.0,470.700012,47500.0,663734.55
13,39,106703,3.0,277195.0,1698.0,0.0,81200.0,257957.0
13,39,106704,10.0,786750.0,4758.0,0.0,85200.0,774698.0
13,39,106705,6.0,428090.0,6435.0,0.0,38050.0,421600.0
13,39,106706,4.0,349068.0,1230.0,0.0,37700.0,356913.35
13,39,106707,2.0,420600.0,180.0,0.0,83400.0,401918.0
13,39,106708,4.5,174953.0,6328.0,0.0,51740.0,187425.0
13,39,106709,4.0,549750.0,1518.0,0.0,44000.0,516895.0
13,39,106710,6.0,486400.0,7798.0,0.0,26800.0,412277.0
13,39,106711,4.0,253040.0,110.0,0.0,16900.0,249189.25
13,39,106712,3.0,584916.0,3065.0,0.0,44660.0,505221.0
13,39,106713,3.0,304956.0,3963.0,0.0,31700.0,301522.75
13,39,106714,4.0,632861.0,660.0,0.0,50500.0,532643.0
13,39,106715,3.0,396566.0,3346.0,720.0,32550.0,368253.0
13,39,106716,5.5,725169.0,945.0,1560.0,123350.0,744106.0
13,39,106717,5.0,409305.0,2938.0,750.0,29450.0,404437.0
13,39,106718,3.0,668639.0,4680.0,750.0,47000.0,664377.0
13,39,106719,1.0,250093.0,1586.0,0.0,19140.0,228505.0
13,39,106720,4.0,1567455.0,2700.0,50.0,73000.0,1521457.16
13,39,106721,4.5,521600.0,2106.0,234.0,59150.0,412908.0
13,39,106722,4.0,580554.0,2534.0,0.0,70100.0,521142.0
